"CustomerID","Keycode","ResponseDate","PreviousOrders","MarketingChannel","Type","Zip","Age","Segment","TotalSpending","TotalPurchases"
194242822,"AA5","01/14/2010",11,"F","R",48183,89,"A",NA,NA
194242962,"AB3","01/15/2010",10,"F","R",48187,87,"A",NA,NA
194244208,"AA3","01/25/2010",10,"F","R",48315,80,"A",NA,NA
194247029,"AJ4","01/21/2010",10,"F","R",48624,88,"A",20,2
194249157,"BF4","01/21/2010",9,"F","R",34946,82,"A",NA,NA
194250775,"AA3","01/12/2010",6,"F","R",34293,84,"A",NA,NA
194259685,"AL6","01/23/2010",9,"F","R",52101,89,"A",NA,NA
194273405,"AA2","01/16/2010",10,"F","R",63141,88,"A",NA,NA
194293353,"AA6","01/22/2010",10,"F","R",63303,88,"A",NA,NA
194329173,"AA2","01/20/2010",12,"F","R",87111,81,"A",NA,NA
194331013,"AA2","01/18/2010",17,"F","R",90045,90,"A",57.55,12
194341814,"BC7","01/26/2010",8,"F","R",95661,83,"A",20,2
194389250,"AA1","01/04/2010",14,"D","R",29229,89,"A",NA,NA
194406690,"AU6","01/21/2010",9,"F","R",37766,83,"A",NA,NA
194407334,"AU7","01/12/2010",13,"F","R",37920,85,"A",NA,NA
194421749,"AG3","01/14/2010",13,"F","R",44314,81,"A",NA,NA
194423984,"AA2","01/19/2010",9,"F","R",44833,84,"A",NA,NA
194437653,"AA8","01/23/2010",9,"F","R",48150,95,"A",NA,NA
194447546,"AL6","01/21/2010",12,"F","R",52159,82,"A",NA,NA
194449195,"AW2","01/14/2010",11,"F","R",53711,92,"A",50,1
194456703,"AA1","01/15/2010",10,"F","R",89048,90,"A",NA,NA
194459061,"AH4","01/26/2010",15,"F","R",60193,91,"A",NA,NA
194466280,"BJ9","01/13/2010",13,"F","R",62040,83,"A",NA,NA
194469169,"AC","01/11/2010",14,"F","R",63147,86,"C",87,9
194499539,"AG2","01/11/2010",17,"E","R",79925,86,"B",NA,NA
194513040,"AA1","01/12/2010",13,"F","R",92545,78,"A",NA,NA
194524435,"AM2","01/15/2010",10,"F","R",95963,86,"A",NA,NA
194529335,"AF7","01/06/2010",9,"F","R",98908,82,"A",NA,NA
194530705,"BE4","01/12/2010",14,"F","R",1013,82,"A",89,13
194543443,"AV7","01/25/2010",9,"F","R",4258,94,"A",NA,NA
194545844,"AW4","01/25/2010",11,"F","R",6082,53,"A",50,4
194550695,"AK2","01/20/2010",10,"F","R",7026,82,"A",NA,NA
194553806,"AA5","01/22/2010",9,"F","R",7922,85,"A",NA,NA
194555934,"AA3","01/21/2010",15,"F","R",8022,76,"A",NA,NA
194563243,"AK2","01/22/2010",12,"F","R",7626,83,"A",NA,NA
194571386,"AA6","01/13/2010",15,"F","R",23229,94,"A",34,5
194577508,"AF4","01/07/2010",16,"F","R",14618,87,"A",NA,NA
194585758,"AF4","01/10/2010",10,"F","R",17025,82,"A",NA,NA
194588240,"BB5","01/25/2010",8,"F","R",17954,96,"A",NA,NA
194596268,"AA5","01/20/2010",9,"E","R",33435,81,"C",NA,NA
194600383,"AA2","01/22/2010",10,"D","R",21215,85,"C",25,2
194605077,"AF4","01/19/2010",10,"F","R",24015,82,"A",NA,NA
194609087,"AF4","01/11/2010",13,"F","R",24401,84,"A",NA,NA
194611042,"AF4","01/07/2010",8,"F","R",26003,83,"A",NA,NA
194617353,"AL8","01/19/2010",17,"F","R",29414,95,"A",NA,NA
194619680,"AB8","01/26/2010",11,"F","R",23188,87,"A",220,9
194647475,"AA6","01/26/2010",16,"F","R",38117,89,"A",75,5
194665568,"AA6","01/14/2010",8,"F","R",44273,79,"A",29,3
194679122,"AQ9","01/21/2010",17,"F","R",46805,87,"A",33.5,7
194684486,"AA2","01/21/2010",16,"F","R",48081,83,"A",NA,NA
194686739,"AA5","01/20/2010",16,"F","R",48182,82,"A",NA,NA
194692117,"AV2","01/18/2010",12,"F","R",48910,85,"A",NA,NA
194693669,"BD8","01/21/2010",10,"F","R",49120,87,"A",NA,NA
194704482,"AA2","01/22/2010",11,"F","R",53226,81,"A",19,2
194705067,"AW2","01/26/2010",9,"F","R",53711,80,"A",NA,NA
194709655,"AD1","01/04/2010",9,"C","R",55421,83,"A",NA,NA
194712139,"BH4","01/15/2010",10,"F","R",56215,82,"A",NA,NA
194713178,"AF5","01/11/2010",11,"F","R",56444,78,"A",NA,NA
194720488,"AH4","01/26/2010",6,"F","R",60187,78,"A",NA,NA
194733366,"AA1","01/15/2010",11,"F","R",62035,87,"A",NA,NA
194733549,"AA1","01/11/2010",9,"F","R",62040,86,"A",20,2
194737565,"AC1","01/12/2010",9,"F","R",63069,79,"A",NA,NA
194738324,"AA3","01/21/2010",15,"F","R",NA,NA,"",NA,NA
194747762,"AH3","01/11/2010",10,"C","R",67401,87,"A",NA,NA
194821138,"AV9","01/25/2010",12,"F","R",92637,92,"A",36,9
194823142,"AV9","01/12/2010",12,"F","R",91801,82,"A",55,5
194830378,"AA1","01/16/2010",16,"F","R",92637,88,"A",NA,NA
194832531,"AA2","01/15/2010",9,"F","R",93003,91,"A",NA,NA
194857496,"AG2","01/15/2010",12,"E","R",98225,79,"A",NA,NA
194861712,"AY9","01/16/2010",15,"F","R",1027,81,"A",NA,NA
194867370,"AD4","01/20/2010",11,"F","R",3104,80,"A",NA,NA
194869020,"AB6","01/20/2010",16,"E","R",6010,82,"A",15,3
194870150,"AC3","01/22/2010",12,"F","R",6401,84,"A",NA,NA
194872412,"AA5","01/21/2010",9,"F","R",7922,83,"A",NA,NA
194873527,"AA5","01/20/2010",17,"F","R",7642,89,"A",NA,NA
194877783,"AF4","01/04/2010",14,"F","R",10921,83,"A",NA,NA
194885513,"AF4","01/17/2010",11,"F","R",14226,89,"C",NA,NA
194885687,"BC4","01/26/2010",17,"F","R",14485,85,"A",NA,NA
194886594,"AJ6","01/20/2010",8,"F","N",15005,81,"A",NA,NA
194898342,"BF4","01/18/2010",12,"F","R",34982,89,"A",NA,NA
194901229,"AA2","01/14/2010",6,"F","R",22207,89,"A",35,2
194901559,"AF4","01/12/2010",7,"F","R",22508,82,"A",NA,NA
194918884,"AA6","01/21/2010",18,"F","R",33778,82,"A",NA,NA
194941324,"AE7","01/03/2010",12,"D","R",47944,75,"A",10,1
194945234,"AA2","01/20/2010",7,"F","R",48082,83,"A",NA,NA
194947701,"AE9","01/11/2010",11,"F","R",48420,77,"A",NA,NA
194948147,"AA1","01/13/2010",11,"F","R",NA,NA,"",NA,NA
194949053,"AA6","01/16/2010",10,"F","R",48842,87,"A",NA,NA
194954756,"AF6","01/07/2010",15,"F","R",52627,87,"A",NA,NA
194973954,"AD7","01/11/2010",16,"F","R",63043,85,"A",NA,NA
194974101,"AA1","01/20/2010",12,"F","R",63128,78,"A",NA,NA
194974192,"AG2","01/15/2010",7,"E","R",63109,83,"A",NA,NA
195005400,"AD2","01/26/2010",9,"F","R",85209,85,"A",NA,NA
195021258,"AA5","01/20/2010",11,"F","R",93704,83,"A",NA,NA
195025747,"BC7","01/15/2010",16,"F","R",95650,82,"A",7,7
195029038,"AS1","01/26/2010",15,"F","R",96816,89,"A",30,3
195029285,"BB2","01/23/2010",16,"F","R",97045,83,"A",NA,NA
195032040,"AA5","01/12/2010",8,"F","R",98058,85,"A",NA,NA
195033378,"BF6","01/22/2010",12,"F","R",98387,87,"A",NA,NA
195061627,"AA2","01/12/2010",13,"F","R",15215,84,"A",NA,NA
195065107,"AF4","01/21/2010",14,"F","R",17701,87,"A",NA,NA
195071923,"BF3","01/13/2010",9,"F","R",34996,79,"A",NA,NA
195074000,"AA6","01/25/2010",9,"F","R",23229,78,"A",NA,NA
195115100,"AD2","01/12/2010",10,"F","R",48451,90,"A",30,3
195125042,"AA5","01/25/2010",7,"F","R",55126,86,"A",40,2
195136346,"BE5","01/14/2010",9,"F","R",62563,84,"A",NA,NA
195170980,"AE1","01/12/2010",13,"F","R",85257,81,"A",NA,NA
195170998,"AD9","01/14/2010",9,"F","R",85257,89,"A",NA,NA
195187612,"BD1","01/25/2010",17,"F","R",93109,87,"A",NA,NA
195202601,"AA4","01/21/2010",15,"F","R",98466,82,"A",NA,NA
195208764,"AA3","01/16/2010",16,"F","R",2828,82,"A",NA,NA
195211743,"AX3","01/20/2010",9,"F","R",6451,83,"A",NA,NA
195223987,"AF4","01/07/2010",9,"F","R",13215,86,"C",220,6
195232038,"AA4","01/24/2010",13,"F","R",18974,88,"A",NA,NA
195236898,"AB1","01/15/2010",10,"F","R",22046,85,"A",24,4
195240403,"AR4","01/26/2010",5,"F","N",27405,84,"A",NA,NA
195242599,"AH1","01/21/2010",16,"F","R",29621,90,"A",NA,NA
195257365,"AA2","01/21/2010",16,"F","R",34233,88,"A",NA,NA
195274253,"AA5","01/05/2010",9,"C","R",53219,0,"A",NA,NA
195286885,"AA3","01/22/2010",12,"F","R",63127,82,"A",NA,NA
195307186,"AA1","01/20/2010",11,"F","N",85351,83,"A",NA,NA
195322318,"AM2","01/22/2010",11,"F","R",95926,83,"A",NA,NA
195335948,"AA5","01/21/2010",14,"F","R",7920,90,"A",NA,NA
195336045,"AR4","01/13/2010",9,"F","N",27313,90,"A",NA,NA
195344528,"BC4","01/26/2010",15,"F","R",14620,85,"A",NA,NA
195349394,"AV6","01/25/2010",13,"F","R",18966,78,"A",NA,NA
195355946,"AF4","01/24/2010",10,"F","R",24018,84,"A",20,1
195356019,"AF4","01/06/2010",13,"F","R",24141,83,"A",NA,NA
195356837,"AJ7","01/21/2010",16,"F","R",25813,91,"A",NA,NA
195366174,"AA2","01/22/2010",9,"F","R",34442,78,"A",NA,NA
195407317,"AE4","01/10/2010",11,"D","R",77356,76,"A",NA,NA
195423496,"AA3","01/12/2010",9,"F","R",92033,84,"B",NA,NA
195452362,"BF5","01/13/2010",9,"F","R",17870,81,"A",NA,NA
195469341,"AJ8","01/26/2010",9,"F","R",43311,84,"A",20.05,2
195470356,"AA1","01/24/2010",11,"F","R",44094,84,"A",NA,NA
195473079,"AB2","01/05/2010",8,"E","R",45409,82,"A",NA,NA
195500061,"AA3","01/26/2010",13,"F","R",90402,86,"A",NA,NA
195525225,"AA6","01/17/2010",14,"C","R",17112,82,"A",NA,NA
195529169,"AA2","01/22/2010",16,"F","R",20815,84,"A",25,3
195531199,"AA3","01/15/2010",7,"F","R",22066,83,"A",50.05,3
195531272,"AF4","01/26/2010",10,"F","R",22602,82,"A",NA,NA
195535034,"AL8","01/20/2010",12,"F","R",29414,85,"A",NA,NA
195562012,"AF8","01/04/2010",6,"F","R",59846,84,"A",NA,NA
195563895,"AA4","01/20/2010",15,"F","R",60546,83,"A",NA,NA
195569736,"AF7","01/05/2010",6,"F","R",97530,82,"A",NA,NA
195573142,"AY8","01/22/2010",14,"F","R",73072,89,"A",30,2
195590369,"AF8","01/15/2010",10,"F","R",97526,87,"A",20,2
195592316,"AG2","01/04/2010",10,"D","R",93950,88,"A",50,1
195595350,"AF8","01/24/2010",16,"F","R",95503,89,"A",20,2
195596077,"AM2","01/14/2010",8,"F","R",95926,78,"A",NA,NA
195616057,"AA1","01/24/2010",6,"F","R",18966,85,"A",NA,NA
195616107,"AE6","01/21/2010",11,"F","N",19095,84,"A",NA,NA
195625777,"AC6","01/20/2010",7,"E","N",33477,84,"A",NA,NA
195628128,"AA6","01/26/2010",10,"F","R",37205,90,"A",NA,NA
195658349,"AF7","01/15/2010",9,"F","R",97504,87,"A",15,2
195782073,"BE4","01/12/2010",16,"F","R",1036,84,"A",NA,NA
195804968,"AB3","01/21/2010",13,"F","R",10803,89,"A",NA,NA
195827233,"AF4","01/04/2010",9,"F","R",17754,81,"A",NA,NA
195837430,"AA3","01/26/2010",8,"F","R",20688,84,"A",NA,NA
195839873,"AB8","01/22/2010",15,"F","R",NA,NA,"",NA,NA
195843164,"AF4","01/05/2010",10,"F","R",26301,86,"A",NA,NA
195843875,"AR4","01/12/2010",8,"F","R",27260,50,"A",NA,NA
195847579,"AM6","01/21/2010",10,"F","R",29150,81,"A",NA,NA
195860960,"AA2","01/16/2010",16,"F","R",34669,67,"A",NA,NA
195861125,"AA2","01/14/2010",12,"F","R",33782,78,"A",NA,NA
195876511,"AA9","01/03/2010",6,"C","R",34481,81,"A",NA,NA
195879473,"AG3","01/12/2010",11,"F","R",44281,82,"A",NA,NA
195880653,"AA2","01/16/2010",14,"F","R",44514,79,"A",NA,NA
195893284,"AA4","01/21/2010",16,"F","R",48124,77,"A",NA,NA
195895669,"AA2","01/23/2010",11,"F","R",48609,80,"A",NA,NA
195897749,"AA2","01/19/2010",11,"F","R",48609,86,"A",NA,NA
195903059,"AG2","01/04/2010",14,"E","R",53095,85,"A",NA,NA
195903687,"AC2","01/22/2010",11,"F","R",53132,82,"A",40,4
195919949,"AC9","01/22/2010",17,"F","R",62002,82,"A",NA,NA
195931084,"AV8","01/20/2010",15,"F","R",68502,83,"A",105,14
195938782,"AA6","01/18/2010",14,"F","R",63303,90,"A",NA,NA
195964440,"AA9","01/15/2010",8,"F","R",89015,83,"A",75,3
195970470,"AA6","01/16/2010",9,"F","R",92692,81,"C",NA,NA
195977145,"BD6","01/21/2010",14,"F","R",17701,92,"A",NA,NA
195980636,"BB2","01/21/2010",11,"F","R",97222,89,"A",NA,NA
196135677,"AA2","01/13/2010",14,"F","R",34243,85,"A",NA,NA
196155162,"AF4","01/26/2010",15,"F","R",14217,82,"A",NA,NA
196162440,"BD5","01/20/2010",11,"F","R",18434,84,"A",6,2
196189963,"AA6","01/11/2010",17,"F","R",37221,91,"A",50,1
196193734,"AF4","01/05/2010",14,"F","R",41102,82,"A",85.05,12
196194179,"AB9","01/11/2010",9,"F","R",42420,86,"A",NA,NA
196194336,"AA7","01/13/2010",6,"F","R",43015,89,"A",40,2
196197495,"AA1","01/15/2010",4,"F","N",44130,84,"A",NA,NA
196198535,"AF3","01/21/2010",7,"F","R",44146,86,"C",20,2
196212138,"AU5","01/18/2010",9,"F","R",49079,85,"A",NA,NA
196250831,"AK8","01/18/2010",14,"F","R",83686,86,"A",NA,NA
196258149,"AF7","01/05/2010",9,"F","R",97504,90,"A",NA,NA
196264295,"BD1","01/20/2010",11,"F","R",93105,84,"A",NA,NA
196270862,"BC1","01/21/2010",7,"F","R",96073,87,"A",NA,NA
196271282,"BC7","01/22/2010",14,"F","R",97080,86,"A",NA,NA
196282800,"AA4","01/21/2010",7,"F","R",7006,83,"A",NA,NA
196283493,"AH7","01/16/2010",9,"F","R",7762,80,"A",119,9
196289201,"AA8","01/17/2010",16,"E","R",33428,80,"A",NA,NA
196299168,"BF5","01/21/2010",13,"F","R",17844,84,"A",NA,NA
196305668,"AB4","01/14/2010",17,"F","R",23111,83,"A",NA,NA
196326656,"AL5","01/12/2010",8,"F","R",44632,86,"A",150,8
196373088,"AA1","01/21/2010",10,"F","R",2891,88,"A",100,6
196386379,"AA3","01/20/2010",13,"F","R",19808,95,"A",95,16
196402952,"AF4","01/12/2010",18,"F","R",26070,81,"A",NA,NA
196403513,"AR4","01/20/2010",9,"F","R",27262,84,"B",2.5,1
196425524,"AQ9","01/20/2010",13,"F","R",46750,83,"A",NA,NA
196427710,"AA3","01/08/2010",17,"E","R",48060,92,"A",NA,NA
196428403,"AA8","01/16/2010",9,"F","R",48158,85,"A",NA,NA
196491203,"AB1","01/08/2010",11,"D","R",7924,88,"A",NA,NA
196498174,"AF4","01/05/2010",18,"F","R",14225,82,"A",NA,NA
196500763,"AF4","01/04/2010",12,"F","N",17404,81,"A",NA,NA
196503932,"AA1","01/26/2010",10,"F","R",20816,81,"A",NA,NA
196511653,"AF4","01/19/2010",14,"F","R",14618,88,"A",NA,NA
196531818,"AG2","01/22/2010",16,"E","R",62205,81,"C",NA,NA
196548739,"AF2","01/25/2010",10,"F","R",7052,81,"A",NA,NA
196549596,"AA5","01/12/2010",10,"F","R",98021,89,"A",NA,NA
196555825,"AH6","01/25/2010",13,"F","R",8757,77,"A",NA,NA
196559306,"AB4","01/24/2010",12,"F","R",12571,86,"A",NA,NA
196560262,"AF4","01/05/2010",10,"F","R",14526,83,"A",NA,NA
196565873,"AD1","01/14/2010",10,"F","R",21227,87,"A",4,1
196584155,"AR4","01/12/2010",17,"F","R",27405,94,"A",NA,NA
196599146,"AA3","01/25/2010",14,"F","R",92586,85,"A",NA,NA
196604193,"AF8","01/08/2010",12,"F","R",97058,84,"A",NA,NA
196611479,"BF9","01/17/2010",10,"F","R",19067,85,"A",NA,NA
196618656,"AF4","01/17/2010",17,"F","R",18643,105,"A",30,2
196623185,"AF4","01/06/2010",8,"F","R",26330,83,"A",NA,NA
196676266,"AH6","01/25/2010",16,"F","R",7728,86,"A",NA,NA
196681910,"AF4","01/04/2010",9,"F","R",10940,90,"A",15,4
196690762,"AF4","01/04/2010",13,"F","R",14224,88,"A",NA,NA
196711477,"AF4","01/21/2010",10,"F","R",24124,78,"A",NA,NA
196734933,"AF6","01/08/2010",12,"F","R",36532,90,"A",NA,NA
196747711,"AX5","01/21/2010",18,"F","R",46349,85,"A",NA,NA
196771471,"AE1","01/15/2010",9,"F","R",63011,81,"A",NA,NA
196796817,"AA2","01/15/2010",11,"F","R",93003,88,"A",NA,NA
196811061,"AA5","01/22/2010",13,"F","R",2888,68,"A",NA,NA
196823660,"AF4","01/15/2010",15,"F","R",14225,80,"A",NA,NA
196824478,"AF4","01/06/2010",12,"F","R",14626,83,"A",NA,NA
196825509,"BA8","01/25/2010",16,"F","R",15132,82,"A",NA,NA
196830806,"AF4","01/03/2010",5,"F","N",18360,81,"A",NA,NA
196836688,"AA7","01/12/2010",9,"F","R",22030,82,"A",NA,NA
196836837,"AA6","01/14/2010",7,"F","R",22151,83,"A",NA,NA
196854871,"AA2","01/26/2010",10,"F","R",44026,76,"A",NA,NA
196859193,"AA1","01/12/2010",10,"F","R",46582,81,"A",NA,NA
196866966,"AA1","01/26/2010",13,"F","R",85259,81,"A",NA,NA
196895569,"AG2","01/17/2010",6,"E","R",2382,83,"A",NA,NA
196905251,"BK1","01/25/2010",10,"F","R",8002,84,"A",NA,NA
196927305,"AA6","01/12/2010",11,"F","R",19070,87,"A",60,6
196953350,"AA3","01/24/2010",10,"F","R",33771,82,"A",NA,NA
196975106,"AA3","01/13/2010",8,"F","R",47304,82,"A",NA,NA
196979413,"AA6","01/24/2010",8,"F","R",48473,76,"A",NA,NA
196993414,"AA2","01/15/2010",10,"F","R",34243,82,"A",NA,NA
197002066,"AG2","01/05/2010",17,"E","R",63114,82,"A",NA,NA
197033103,"BF7","01/15/2010",13,"F","R",98328,83,"A",NA,NA
197040280,"AA4","01/23/2010",9,"F","R",7039,84,"A",NA,NA
197040942,"AA4","01/22/2010",7,"F","R",7405,96,"A",NA,NA
197049067,"AF4","01/12/2010",16,"F","R",22939,78,"A",178.5,17
197050586,"AF4","01/10/2010",11,"F","R",14224,84,"A",NA,NA
197053119,"AA5","01/14/2010",11,"F","R",15239,81,"A",NA,NA
197062615,"AA6","01/26/2010",9,"F","R",23320,82,"A",45,3
197090079,"AA2","01/14/2010",12,"F","R",44260,85,"A",NA,NA
197108814,"AD1","01/14/2010",13,"F","R",85209,81,"A",NA,NA
197112691,"AA4","01/21/2010",13,"F","R",60638,93,"A",NA,NA
197122245,"AV8","01/22/2010",14,"F","R",68506,86,"A",NA,NA
197123334,"AE1","01/11/2010",12,"F","R",63011,86,"A",NA,NA
197148505,"AA6","01/14/2010",15,"F","R",93111,92,"A",NA,NA
197167950,"AA5","01/21/2010",6,"F","R",7645,84,"A",NA,NA
197180516,"AF4","01/04/2010",10,"F","R",14526,93,"A",335,27
197182546,"BA5","01/21/2010",10,"F","R",15220,84,"A",NA,NA
197186372,"AF4","01/26/2010",12,"F","R",17702,88,"A",NA,NA
197186406,"AF4","01/14/2010",6,"F","R",17701,85,"A",NA,NA
197202534,"BD3","01/19/2010",9,"F","R",31410,83,"A",50,4
197217649,"AU7","01/24/2010",9,"F","R",37716,84,"A",NA,NA
197221476,"AB3","01/22/2010",11,"F","R",43221,85,"A",20,2
197224298,"AC7","01/25/2010",14,"F","R",44417,80,"A",NA,NA
197225022,"AU7","01/12/2010",11,"F","R",37909,89,"A",NA,NA
197232648,"AA6","01/13/2010",11,"F","R",48439,88,"A",NA,NA
197251028,"AA1","01/11/2010",14,"F","R",62035,75,"C",NA,NA
197267974,"AF3","01/26/2010",7,"F","N",76009,90,"A",NA,NA
197303654,"AG2","01/12/2010",14,"E","R",2840,89,"C",NA,NA
197306251,"AV7","01/23/2010",11,"F","R",4289,88,"A",NA,NA
197310493,"AA5","01/16/2010",11,"F","R",7006,82,"A",NA,NA
197311962,"AH6","01/26/2010",12,"F","R",7753,87,"A",NA,NA
197314412,"AA5","01/25/2010",10,"F","R",8036,88,"A",230,18
197323173,"AA3","01/21/2010",16,"F","R",34293,86,"A",NA,NA
197329451,"BC5","01/12/2010",10,"F","R",14534,83,"A",NA,NA
197342462,"BF2","01/14/2010",9,"F","R",22655,88,"A",NA,NA
197344161,"AR6","01/20/2010",11,"F","R",21740,77,"A",NA,NA
197382765,"AA1","01/19/2010",16,"F","R",44278,82,"C",NA,NA
197385099,"AA3","01/12/2010",10,"F","R",44708,88,"A",NA,NA
197389356,"AT9","01/26/2010",11,"F","R",46163,88,"A",NA,NA
197391113,"AQ9","01/26/2010",16,"F","R",46774,82,"A",NA,NA
197397136,"AA4","01/15/2010",10,"F","R",48117,81,"A",NA,NA
197398241,"AA6","01/18/2010",17,"F","R",48842,89,"A",NA,NA
197411382,"FBG","01/26/2010",11,"C","R",57201,90,"A",NA,NA
197413891,"AB1","01/16/2010",11,"D","R",78726,87,"A",NA,NA
197416365,"AD8","01/21/2010",11,"F","R",60526,90,"A",NA,NA
197426059,"AA2","01/12/2010",7,"F","R",63128,77,"A",NA,NA
197446115,"AP3","01/22/2010",17,"F","R",76210,89,"A",NA,NA
197474042,"AA4","01/16/2010",11,"F","R",91403,87,"A",NA,NA
197490899,"BB3","01/24/2010",9,"F","R",97058,77,"B",NA,NA
197505225,"AA2","01/20/2010",12,"F","R",2370,81,"A",NA,NA
197511801,"AA5","01/25/2010",10,"F","R",6461,77,"A",NA,NA
197522584,"AF4","01/07/2010",8,"F","R",18436,83,"A",NA,NA
197533367,"AF4","01/06/2010",9,"F","R",14225,83,"A",20,2
197534050,"AF4","01/08/2010",12,"F","R",14610,85,"A",NA,NA
197536964,"AF4","01/14/2010",10,"F","R",17070,81,"A",NA,NA
197539513,"AF4","01/06/2010",10,"F","R",17111,83,"A",NA,NA
197552235,"AF4","01/11/2010",16,"F","R",22630,82,"A",NA,NA
197591985,"AA6","01/11/2010",10,"F","R",44641,84,"A",NA,NA
197596000,"AA1","01/17/2010",9,"F","R",45309,82,"A",NA,NA
197598659,"AD5","01/11/2010",10,"E","R",45828,82,"A",NA,NA
197600950,"BD7","01/18/2010",15,"F","R",46615,89,"A",NA,NA
197604549,"AY4","01/21/2010",10,"F","R",48021,82,"A",NA,NA
197604903,"AA3","01/12/2010",9,"F","R",48322,86,"A",NA,NA
197607583,"AA3","01/17/2010",10,"F","R",48093,77,"A",NA,NA
197611742,"AA6","01/13/2010",16,"F","R",48473,85,"A",30,2
197611841,"AE9","01/25/2010",10,"F","R",48423,85,"A",NA,NA
197623960,"AA6","01/26/2010",10,"F","R",85756,85,"A",10,1
197633936,"AZ3","01/21/2010",10,"F","R",34748,81,"A",NA,NA
197634520,"AM1","01/22/2010",14,"F","R",60466,80,"A",35,3
197642796,"AQ9","01/21/2010",13,"F","R",46740,87,"A",NA,NA
197646128,"AD9","01/20/2010",13,"F","R",33868,84,"A",NA,NA
197667660,"AK9","01/15/2010",8,"F","R",75490,84,"A",NA,NA
197672959,"AT1","01/25/2010",7,"F","R",77079,88,"A",NA,NA
197690043,"AA2","01/02/2010",9,"D","R",84037,84,"A",NA,NA
197706088,"AA2","01/12/2010",7,"F","R",85248,92,"A",NA,NA
197713084,"AA6","01/15/2010",8,"F","R",92673,77,"A",NA,NA
197715725,"AV9","01/26/2010",9,"F","R",93109,87,"A",NA,NA
197730310,"BB3","01/21/2010",15,"F","R",97229,86,"A",NA,NA
197731326,"AF8","01/21/2010",12,"F","R",97058,88,"A",145,12
197747264,"BE4","01/19/2010",13,"F","R",1028,87,"A",NA,NA
197747405,"AF8","01/26/2010",10,"E","R",1262,81,"A",NA,NA
197768914,"AA2","01/25/2010",15,"F","R",16148,80,"A",NA,NA
197772072,"AA1","01/20/2010",9,"F","R",34235,77,"A",NA,NA
197777535,"AA9","01/22/2010",7,"F","R",22046,88,"A",NA,NA
197791239,"AF2","01/19/2010",9,"F","R",32258,86,"A",NA,NA
197791841,"AP2","01/24/2010",17,"F","R",34436,85,"A",NA,NA
197799380,"AH8","01/21/2010",10,"D","R",34293,85,"A",NA,NA
197804727,"AU6","01/12/2010",15,"F","R",37714,90,"A",NA,NA
197816218,"AA1","01/14/2010",16,"F","R",44706,83,"A",2,1
197817505,"AM4","01/25/2010",11,"F","R",45208,84,"A",4,1
197817646,"AM3","01/19/2010",6,"F","R",45240,74,"A",NA,NA
197823297,"AC3","01/20/2010",11,"F","R",48335,87,"A",NA,NA
197824857,"AA2","01/18/2010",13,"F","R",48101,89,"A",40,4
197826738,"AA6","01/25/2010",7,"F","R",33756,82,"A",NA,NA
197828239,"AD1","01/04/2010",10,"D","R",33952,84,"A",NA,NA
197836455,"AA4","01/22/2010",9,"F","R",53221,84,"A",NA,NA
197891732,"AC3","01/15/2010",13,"F","R",90710,85,"C",NA,NA
197905268,"AC9","01/26/2010",18,"F","R",94501,86,"A",2,1
197927767,"FAF","01/11/2010",12,"C","R",99019,81,"A",NA,NA
197932734,"AH7","01/23/2010",11,"F","R",8757,81,"A",NA,NA
197939820,"AA6","01/21/2010",9,"F","R",10583,90,"A",NA,NA
197946619,"AF3","01/24/2010",16,"F","R",13064,82,"A",NA,NA
197956774,"AF4","01/14/2010",15,"F","R",18201,82,"A",NA,NA
197974645,"AA6","01/17/2010",10,"F","N",29206,79,"A",29,3
197989817,"AF5","01/07/2010",16,"F","R",34420,85,"A",24,4
197997257,"AA6","01/20/2010",13,"F","R",22015,100,"A",NA,NA
198006058,"AM4","01/19/2010",13,"F","R",41042,90,"A",30,3
198013096,"AA3","01/21/2010",18,"F","R",44017,90,"A",12,2
198014367,"AB6","01/17/2010",17,"F","R",44118,85,"A",4,1
198014763,"AA3","01/24/2010",11,"F","R",44122,86,"A",85,5
198014961,"AA2","01/21/2010",18,"F","R",44124,84,"A",NA,NA
198016743,"AA6","01/21/2010",12,"F","R",44333,89,"A",NA,NA
198018970,"AB9","01/12/2010",17,"F","R",44730,84,"A",NA,NA
198019853,"AF4","01/25/2010",17,"F","R",22630,80,"A",NA,NA
198020497,"AM3","01/19/2010",13,"F","R",45218,87,"A",NA,NA
198024267,"AT8","01/23/2010",10,"F","R",46229,85,"A",NA,NA
198031130,"AA4","01/13/2010",14,"F","R",48124,79,"A",NA,NA
198041949,"AE7","01/13/2010",13,"F","R",53072,83,"A",NA,NA
198041956,"AB9","01/14/2010",10,"F","R",88011,82,"A",NA,NA
198044349,"AU3","01/26/2010",10,"F","R",53546,86,"A",30,2
198047532,"AX8","01/21/2010",10,"F","R",55426,83,"A",NA,NA
198051856,"AA3","01/21/2010",17,"F","R",92260,89,"A",NA,NA
198056863,"AA4","01/14/2010",13,"F","R",60453,90,"A",10,2
198063034,"BJ9","01/21/2010",9,"F","R",62260,81,"A",NA,NA
198092157,"AG2","01/02/2010",6,"E","R",77354,82,"A",NA,NA
198105900,"AA2","01/12/2010",7,"F","R",85253,87,"A",20,1
198107104,"AH2","01/25/2010",10,"F","R",21012,96,"A",NA,NA
198119505,"AB8","01/13/2010",10,"F","R",92020,87,"A",NA,NA
198132573,"AS1","01/26/2010",11,"F","R",96815,0,"A",NA,NA
